"Unique ID";"Name";"Nation";"Division";"Status";"Stad Cap";"Division ID"
"39001207";"Grótta";"Islande";"Deuxième division";"Semi-Professional";"1275";"39030708"
"40035484";"Jamshedpur";"Inde";"Division nationale";"Professional";"40000";"40026565"
"41001022";"PSBS";"Indonésie";"Super League";"Professional";"20594";"41004312"
"43012492";"Gelbison";"Italie";"Série D Grp.I";"Semi-Professional";"2500";"1400408"
"43092865";"Clodiense";"Italie";"Série D Grp.C";"Semi-Professional";"3622";"1400402"
"57142845";"Unirea Alba Iulia";"Roumanie";"D3 roumaine groupe 7";"Professional";"18000";"57015313"
"57207780";"SCM Zalau";"Roumanie";"D3 roumaine groupe 8";"Professional";"3000";"57015314"
"59125870";"Barqchi";"Tadjikistan";"Division Supérieure";"Professional";"20000";"59007964"
"67182750";"El Ejido";"Espagne";"-";"Professional";"7870";"-1"
"70043025";"Usak Spor";"Turquie";"3ème division Grp 4";"Professional";"6094";"70043165"
"70081711";"Erbaaspor";"Turquie";"2. League G1";"Professional";"8000";"463485"
"84107058";"Valadares Gaia";"Portugal";"Division d'élite 2 Porto";"Amateur";"1000";"83208756"
"91016562";"Weiche";"Allemagne";"Division Rég. Nord";"Professional";"4000";"26"
"98000289";"Black Stars";"Suisse";"1ère Ligue - Groupe 2";"Semi-Professional";"1200";"5724965"
"2000022955";"SG Traiskirchen/Tribusw.";"Autriche";"-";"Semi-Professional";"3000";"-1"
"2000038191";"Talant";"Kirghizistan";"Division Supérieure";"Professional";"2563";"59005735"
"2000178535";"Naranja Mekánica";"Équateur";"Segunda Categoría de Guay";"Semi-Professional";"3500";"2000100872"
"2000198662";"Solothurn";"Suisse";"Deuxième Division";"Semi-Professional";"6300";"2000276269"
"2000211215";"S. Gijón";"Espagne";"Troisième division - Gr 1";"Semi-Professional";"1000";"2000302735"
"2000230776";"Honka";"Finlande";"D1 de Finlande";"Amateur";"4500";"2000338263"
"2000276330";"TPS";"Finlande";"D1 de Finlande";"Amateur";"8472";"2000338263"
"2000281022";"Livingston";"Écosse";"Premier League 2";"Semi-Professional";"9713";"2000252813"
"2000314664";"Briton Ferry";"Pays de Galles";"Adran Premier";"Semi-Professional";"2300";"2000169152"
"2000314890";"Wil";"Suisse";"Deuxième Division";"Semi-Professional";"6048";"2000276269"
"2000315915";"Biel-Bienne";"Suisse";"Lower Division";"Amateur";"5200";"2000345088"
"2000315992";"Real San Sebastián B";"Espagne";"Troisième division - Gr 1";"Semi-Professional";"300";"2000302735"
"2000333828";"Sandvikens IF";"Suède";"Première division - Nord";"Amateur";"7000";"2000327935"
"2000337832";"Enskede IK";"Suède";"Première div. - Centre";"Semi-Professional";"2000";"2000327938"
"2000338023";"Helsingborgs IF";"Suède";"Première division - Sud";"Amateur";"16000";"2000327937"
"2000339423";"FC Lahti";"Finlande";"D1 de Finlande";"Amateur";"3200";"2000338263"
"2000339591";"Mixto";"Brésil";"Première division";"Professional";"4500";"2000314935"
"2000378891";"Always Ready";"Bolivie";"Champ. féminin de Bolivie";"Amateur";"0";"2000338490"
"2000378897";"Deportivo Ita";"Bolivie";"Champ. féminin de Bolivie";"Amateur";"0";"2000338490"
"350";"Loko Gorna";"Bulgarie";"Championnat B";"Professional";"11300";"7500118"
"1063";"Pécs";"Hongrie";"Division III - Sud-Ouest";"Professional";"7000";"2000270611"
"1102";"Alessandria";"Italie";"Eccellenza Piemonte 2";"Semi-Professional";"5769";"43064536"
"1226";"Jeunesse Esch";"Luxembourg";"Division Nationale";"Semi-Professional";"4000";"5340000"
"1235";"Pelister";"Macédoine du N.";"Ligue 1";"Professional";"10000";"8401070"
"121173";"Lüneburg";"Allemagne";"Division de Saxe";"Semi-Professional";"4000";"35102297"
"130378";"Yeni Malatyaspor";"Turquie";"2. League G2";"Professional";"25745";"463486"
"135328";"Al-Suwaiq";"Oman";"Deuxième division";"Professional";"19000";"64043172"
"135432";"Al-Fujairah";"E.A.U.";"1ère Division A";"Professional";"5000";"7880028"
"135491";"PSMS";"Indonésie";"Championnat Groupe 1";"Professional";"20000";"41042741"
"137908";"Naters Oberwallis";"Suisse";"1ère Ligue - Groupe 1";"Semi-Professional";"3000";"5724964"
"137911";"Echallens";"Suisse";"1ère Ligue - Groupe 1";"Semi-Professional";"1750";"5724964"
"137922";"Münsingen";"Suisse";"1ère Ligue - Groupe 2";"Semi-Professional";"2200";"5724965"
"301251";"Portuguesa (RJ)";"Brésil";"Division inférieure";"Professional";"16000";"19102111"
"483870";"Valmiera";"Lettonie";"Ligue 2 Groupe A";"Professional";"1232";"2000182611"
"814834";"C.D. Coria";"Espagne";"D2 Fédé espagnole Gr5";"Professional";"1200";"2000099907"
"814909";"Ejea";"Espagne";"D2 Fédé espagnole Gr2";"Professional";"2249";"2000099904"
"877240";"Altona 93";"Allemagne";"Division Rég. Nord";"Semi-Professional";"8000";"26"
"880467";"Rosenheim";"Allemagne";"Div inf. d'Allemagne";"Semi-Professional";"6000";"8700660"
"1032764";"Al-Markhiya";"Qatar";"D2 du Qatar";"Professional";"13000";"5632158"
"1300203";"Minyor Pernik";"Bulgarie";"Championnat B";"Professional";"8000";"7500118"
"1300241";"Hr. Dragovoljac";"Croatie";"3ème Division";"Semi-Professional";"4500";"145436"
"4212115";"Orihuela";"Espagne";"D2 Fédé espagnole Gr5";"Professional";"3200";"2000099907"
"5410013";"Ranchers Bees";"Nigeria";"Deuxième division D";"Semi-Professional";"16000";"2000254984"
"5602987";"Seekirchen";"Autriche";"Ligue régionale ouest";"Semi-Professional";"2000";"5607688"
"5602990";"Salzburger AK 1914";"Autriche";"Ligue de Salzbourg";"Semi-Professional";"3000";"16057919"
"5603776";"SC Retz";"Autriche";"Division régionale est";"Semi-Professional";"2000";"136546"
"5604939";"SV Donau";"Autriche";"Division régionale est";"Semi-Professional";"2000";"136546"
"5606074";"FavAC";"Autriche";"Division régionale est";"Semi-Professional";"3500";"136546"
"7446373";"Almería B";"Espagne";"D2 Fédé espagnole Gr4";"Professional";"450";"2000099906"
"7446432";"Mutilvera";"Espagne";"D2 Fédé espagnole Gr2";"Professional";"2500";"2000099904"
"7580709";"Brinje Grosuplje";"Slovénie";"2ème Division";"Professional";"692";"7580001"
"7860424";"H. Ra'anana";"Israël";"Championnat Leumit";"Professional";"42059";"7860001"
"7983718";"Rende";"Italie";"Promozione Calabria Grp.A";"Amateur";"4500";"43104617"
"8700455";"Alzenau";"Allemagne";"Division Rég. Sud";"Semi-Professional";"3500";"27"
"14037344";"Kimberley";"Argentine";"Zone Intérieure";"Professional";"1500";"108509"
"16001270";"FC Kitzbühel";"Autriche";"Ligue régionale ouest";"Semi-Professional";"2500";"5607688"
"16008946";"SC Röthis";"Autriche";"Eliteleague Vorarlberg d'";"Semi-Professional";"2000";"16302523"
"16008954";"SV Wildon";"Autriche";"Styrian LL";"Semi-Professional";"2500";"16000659"
"16057138";"SVG Reichenau";"Autriche";"Ligue régionale ouest";"Semi-Professional";"2000";"5607688"
"18080603";"RUS Rebecq";"Belgique";"Provinciale Brabant (Wal)";"Amateur";"500";"8154769"
"22067423";"Chernomorets Burgas";"Bulgarie";"Championnat B";"Professional";"8000";"7500118"
"23340823";"Nantong";"Chine";"1ère Division";"Professional";"20000";"131126"
"25004990";"Blansko";"Rép. tchèque";"3ème Division tchèque";"Semi-Professional";"3500";"136042"
"27155310";"Ishøj IF";"Danemark";"CampoBet 2. Division";"Semi-Professional";"1000";"8"
"42102908";"Hapoel Nof HaGalil";"Israël";"Championnat Leumit";"Professional";"5200";"7860001"
"43157306";"Sicula Leonzio";"Italie";"-";"Semi-Professional";"3500";"-1"
"58098003";"Spartak M-2";"Russie";"Division 2 B - Groupe 2";"Professional";"3077";"2000272303"
"67179923";"Minera";"Espagne";"D2 Fédé espagnole Gr4";"Professional";"2000";"2000099906"
"69002643";"Old Boys";"Suisse";"1ère Ligue - Groupe 2";"Semi-Professional";"12000";"5724965"
"70078189";"Orduspor 1967";"Turquie";"3ème division Grp 3";"Professional";"16768";"70043164"
"70081334";"Beyoglu Yeni Çarsi";"Turquie";"2. League G1";"Professional";"3200";"463485"
"70081535";"Somaspor";"Turquie";"2. League G2";"Professional";"3500";"463486"
"70081625";"52 Orduspor FK";"Turquie";"3ème division Grp 3";"Professional";"16768";"70043164"
"98008808";"Wettswil-Bonstetten";"Suisse";"1ère Ligue - Groupe 3";"Semi-Professional";"800";"5724966"
"2000034642";"C.D. Estepona";"Espagne";"D2 Fédé espagnole Gr4";"Professional";"5000";"2000099906"
"2000233750";"Lanchkhuti";"Géorgie";"Ligue féminine de Géorgie";"Semi-Professional";"1000";"2000233751"
"2000262783";"AP Brera";"Macédoine du N.";"Ligue 1";"Professional";"9500";"8401070"
"2000277547";"Szent Mihaly";"Hongrie";"Première Division";"Semi-Professional";"8256";"2000232706"
"2000278617";"Kvartali";"Géorgie";"Ligue féminine de Géorgie";"Semi-Professional";"500";"2000233751"
"2000287056";"Andranik FC";"Arménie";"Première division arménie";"Professional";"500";"59006197"
"2000288152";"Apodaca";"Mexique";"Série A Groupe II";"Professional";"4000";"51066839"
"2000315988";"F. Atlético Pamplona B";"Espagne";"D4 - Groupe 15";"Semi-Professional";"200";"2000488686"
"2000374416";"DV Bilzen United";"Belgique";"Première Division";"Amateur";"2000";"2000338410"
"2000376856";"R. Santander";"Espagne";"Troisième division - Gr 1";"Semi-Professional";"1000";"2000302735"
"2000434093";"AsiaGoal";"Kirghizistan";"Division Supérieure";"Professional";"300";"59005735"
"2000468725";"SV Meppen II";"Allemagne";"Regionalliga Nord";"Semi-Professional";"1000";"2000469344"
"2000468919";"Andernach II";"Allemagne";"Regionalliga Südwest";"Semi-Professional";"2500";"2000469371"
"601";"Altrincham";"Angleterre";"Enterprise National";"Professional";"6085";"109201"
"655";"Gateshead";"Angleterre";"Enterprise National";"Professional";"11800";"109201"
"727";"Torquay";"Angleterre";"Enterprise South";"Professional";"6200";"5123055"
"746";"Flora";"Estonie";"Première Ligue";"Professional";"14336";"7681558"
"809";"Tampere Utd";"Finlande";"1ère Division";"Semi-Professional";"1200";"129131"
"825";"AS Cannes";"France";"National 2 - Groupe C";"Semi-Professional";"10000";"914523"
"881";"SAS Epinal";"France";"National 2 - Groupe B";"Semi-Professional";"7200";"914522"
"954";"Stuttgarter Kickers";"Allemagne";"Division Rég. Sud";"Semi-Professional";"11408";"27"
"1061";"Nagykanizsa";"Hongrie";"Division III - Sud-Ouest";"Professional";"10000";"2000270611"
"1101";"Acireale";"Italie";"Série D Grp.I";"Semi-Professional";"14500";"1400408"
"1281";"Glenavon";"Irlande du Nord";"NIFL Premiership";"Semi-Professional";"4160";"130023"
"1298";"Bærum";"Norvège";"3ème division Groupe 1";"Semi-Professional";"3000";"53057341"
"1316";"Gjøvik-Lyn";"Norvège";"3ème division Groupe 3";"Semi-Professional";"4500";"53057343"
"1432";"Ørn-Horten";"Norvège";"3ème division Groupe 6";"Semi-Professional";"1620";"53057346"
"1539";"Alloa";"Écosse";"William Hill League 1";"Semi-Professional";"3100";"47"
"1540";"Annan Athletic";"Écosse";"William Hill League 2";"Semi-Professional";"2504";"48"
"1554";"Dumbarton";"Écosse";"William Hill League 2";"Semi-Professional";"2020";"48"
"1558";"East Fife";"Écosse";"William Hill League 1";"Semi-Professional";"1980";"47"
"1588";"Peterhead";"Écosse";"William Hill League 1";"Semi-Professional";"3150";"47"
"1598";"Stenhousemuir";"Écosse";"William Hill League 1";"Semi-Professional";"3076";"47"
"1599";"Stirling";"Écosse";"William Hill League 2";"Semi-Professional";"3808";"48"
"1916";"Central Español";"Uruguay";"2ème division pro";"Professional";"4500";"5512771"
"2068";"US Avranches";"France";"National 2 - Groupe A";"Semi-Professional";"2000";"19"
"2069";"US Créteil-Lusitanos";"France";"National 2 - Groupe C";"Semi-Professional";"11650";"914523"
"2306";"Milwaukee Wave";"États-Unis";"Division amateur US";"Professional";"5000";"981781"
"2392";"U. Lamas";"Portugal";"Championnat National - B";"Semi-Professional";"12000";"55065659"
"2413";"Montalegre";"Portugal";"Div d'honneur Vila";"Amateur";"2000";"83141258"
"2427";"Benfica C. Branco";"Portugal";"Championnat National - C";"Semi-Professional";"12000";"55065660"
"2444";"Oriental";"Portugal";"Championnat National - D";"Semi-Professional";"4000";"55065661"
"2447";"Juventude Évora";"Portugal";"Championnat National - D";"Semi-Professional";"650";"55065661"
"2450";"Imortal";"Portugal";"Première division Algarve";"Amateur";"3500";"83141265"
"2466";"Marinhense";"Portugal";"Championnat National - C";"Semi-Professional";"6000";"55065660"
"2477";"Sacavenense";"Portugal";"Pro-national Lisbon";"Amateur";"3100";"83141248"
"2487";"Praiense";"Portugal";"Ligue des Açores";"Amateur";"1500";"83141252"
"109212";"Boreham Wood";"Angleterre";"Enterprise National";"Professional";"4500";"109201"
"114821";"Safa";"Liban";"1ère Division";"Professional";"4000";"5629952"
"115942";"Shenzhen";"Chine";"-";"Professional";"40000";"-1"
"122993";"Marconi Stallions";"Australie";"NPL NSW";"Semi-Professional";"6500";"130185"
"128000";"Rabotnicki";"Macédoine du N.";"Ligue 1";"Professional";"36460";"8401070"
"129191";"JJK";"Finlande";"1ère Division";"Semi-Professional";"1500";"129131"
"129211";"TP-47";"Finlande";"2e Division Groupe C";"Semi-Professional";"3000";"33000120"
"129380";"Limerick";"Irlande";"-";"Semi-Professional";"0";"-1"
"129668";"Pierikos";"Grèce";"Division C Groupe 2";"Semi-Professional";"4956";"36087244"
"129691";"Aris Petr.";"Grèce";"Division C Groupe 5";"Semi-Professional";"500";"36087247"
"129873";"Jadran LP";"Croatie";"3ème Division";"Semi-Professional";"1000";"145436"
"129887";"Mladost (Z)";"Croatie";"3ème Division";"Semi-Professional";"900";"145436"
"130127";"Stal Rz.";"Pologne";"D2";"Professional";"12699";"129559"
"130871";"Dubnica";"Slovaquie";"Division inférieure";"Professional";"6500";"7560278"
"134919";"BEC";"Thaïlande";"-";"Professional";"0";"-1"
"135303";"Fehaiheel";"Koweït";"Première division koweïti";"Professional";"12000";"23063354"
"135326";"Sohar";"Oman";"Ligue O";"Professional";"19000";"23071760"
"135414";"Al-Ittihad (QAT)";"Qatar";"-";"Professional";"0";"-1"
"135515";"Persipura";"Indonésie";"Championnat Groupe 2";"Professional";"17407";"41042742"
"136270";"Olympia";"Rép. tchèque";"Division inférieure";"Amateur";"1500";"136048"
"136281";"Kromeríž";"Rép. tchèque";"2ème Division";"Semi-Professional";"1529";"131288"
"303817";"Unión Minas";"Pérou";"Coupe du Pérou";"Professional";"10200";"5290552"
"308281";"CDS Vida";"Honduras";"Liga de Ascenso";"Professional";"17000";"87000202"
"426850";"Bentleigh Greens";"Australie";"PV1";"Semi-Professional";"3000";"15020175"
"432278";"Christchurch United";"Nouvelle-Zélande";"Southern League";"Amateur";"350";"2000095538"
"456063";"Muglaspor";"Turquie";"2. League G1";"Professional";"7755";"463485"
"457415";"Kepez Spor";"Turquie";"2. League G1";"Professional";"1000";"463485"
"459181";"Etimesgut SK";"Turquie";"3ème division Grp 1";"Professional";"3000";"70043162"
"484465";"Merv";"Turkménistan";"Yokary Ligasy";"Professional";"10000";"5638083"
"485430";"Kesla";"Azerbaïdjan";"-";"Professional";"8132";"-1"
"485459";"Metallurg";"Ouzbékistan";"Ligue Ikkinchi";"Professional";"16000";"7900423"
"510218";"PK-35";"Finlande";"Champ. de D1";"Semi-Professional";"3100";"2000228209"
"515312";"TPV";"Finlande";"2e Division Groupe B";"Semi-Professional";"1200";"33000117"
"663045";"Hrvace";"Croatie";"2ème Division";"Professional";"2000";"129646"
"676645";"Korinthos";"Grèce";"Division C Groupe 4";"Semi-Professional";"7000";"36087246"
"677514";"Ilysiakos";"Grèce";"Division C Groupe 6";"Semi-Professional";"2716";"36087248"
"677547";"Anagennisi Artas";"Grèce";"Division C Groupe 3";"Semi-Professional";"1961";"36087245"
"678102";"Diagoras";"Grèce";"Division C Groupe 5";"Semi-Professional";"3700";"36087247"
"682130";"Lamia";"Grèce";"Division C Groupe 3";"Semi-Professional";"5500";"36087245"
"686640";"Zakynthos";"Grèce";"Division C Groupe 4";"Semi-Professional";"2000";"36087246"
"717313";"Chrobry";"Pologne";"D2";"Professional";"2817";"129559"
"725010";"Bragança";"Portugal";"Championnat National - A";"Semi-Professional";"8393";"55065643"
"729472";"Cinfães";"Portugal";"Championnat National - B";"Semi-Professional";"5000";"55065659"
"729707";"Limianos";"Portugal";"Championnat National - A";"Semi-Professional";"2500";"55065643"
"729749";"Pinhalnovense";"Portugal";"D2 Setúbal";"Amateur";"1000";"2000004595"
"734125";"Rebordosa";"Portugal";"Championnat National - B";"Semi-Professional";"12000";"55065659"
"734132";"Loures";"Portugal";"Pro-national Lisbon";"Amateur";"800";"83141248"
"786525";"YSCC Yokohama";"Japon";"Nippon Soccer League";"Professional";"15440";"107256"
"855873";"Veszprém";"Hongrie";"Division III - Nord-Ouest";"Professional";"4000";"2000270610"
"1016231";"Al-Nahda";"Oman";"Ligue O";"Professional";"15000";"23071760"
"1023074";"Kheybar";"Iran";"Premier League";"Professional";"10000";"1018789"
"1300042";"KF Bylis";"Albanie";"Superligue";"Professional";"5200";"8350942"
"1300125";"Shakhter Soligorsk";"Biélorussie";"-";"Professional";"4200";"-1"
"1300918";"Finn Harps";"Irlande";"1ère Division";"Semi-Professional";"6000";"129373"
"1301169";"Petržalka";"Slovaquie";"2ème Division";"Professional";"1500";"7560277"
"4212102";"Alzira";"Espagne";"D3 Fédé espagnole Gr6";"Professional";"5604";"2000099916"
"5201786";"Kelty Hearts";"Écosse";"William Hill League 1";"Semi-Professional";"2181";"47"
"5250432";"Trasandino de Los Andes";"Chili";"Deuxième division";"Professional";"3300";"75034137"
"5250436";"San Antonio Unido";"Chili";"Deuxième division";"Amateur";"6000";"75034137"
"5250437";"Barnechea";"Chili";"-";"Professional";"2500";"-1"
"5340057";"Fola Esch";"Luxembourg";"Division d'honeur";"Semi-Professional";"7826";"5340022"
"5340545";"UNA Strassen";"Luxembourg";"Division Nationale";"Semi-Professional";"1500";"5340000"
"5340770";"US Forces Armées";"Burkina Faso";"Première division";"Professional";"15000";"13211662"
"5340913";"Gor Mahia";"Kenya";"Première division";"Professional";"15000";"13211639"
"5340983";"APR FC";"Rwanda";"Première division";"Professional";"21000";"13211703"
"5370005";"El Mansoura";"Égypte";"D2";"Professional";"20000";"12040323"
"5370577";"El Baladeya";"Égypte";"D2";"Professional";"30000";"12040323"
"5385104";"San Carlos";"Costa Rica";"D1";"Professional";"6500";"80000563"
"5390094";"CI Kamsar";"Guinée";"Ligue 1";"Professional";"5000";"13211636"
"5395076";"CSD Xelajú";"Guatemala";"Ligue Nationale";"Professional";"11200";"87000495"
"5395170";"CSD Suchitepéquez";"Guatemala";"Primera División A";"Professional";"10000";"87000505"
"5430416";"Inter Moengotapoe";"Suriname";"Major League du Suriname";"Professional";"3000";"37040965"
"5512118";"East Riffa";"Bahreïn";"D1";"Professional";"35000";"1039314"
"5512183";"MHDN SC";"Inde";"Division nationale";"Professional";"12000";"40026565"
"5512559";"Miramar Misiones";"Uruguay";"1ère Division";"Professional";"4500";"5512770"
"5602985";"SV Hall";"Autriche";"Tirol";"Semi-Professional";"2000";"16000665"
"5622732";"PSPS";"Indonésie";"Championnat Groupe 1";"Professional";"25000";"41042741"
"5622744";"Sriwijaya FC";"Indonésie";"Championnat Groupe 1";"Professional";"23000";"41042741"
"5625310";"W Connection";"Trinité-et-Tobago";"-";"Professional";"10000";"-1"
"5626491";"Manama";"Bahreïn";"D1";"Professional";"10000";"1039314"
"5666518";"Zitácuaro";"Mexique";"Série A Groupe II";"Professional";"4000";"51066839"
"5740640";"Macva";"Serbie";"D1 serbe";"Professional";"5494";"5776050"
"5744631";"Vozdovac";"Serbie";"D1 serbe";"Professional";"5175";"5776050"
"6002544";"Rathenow";"Allemagne";"Nord-Est (N)";"Semi-Professional";"5000";"8700008"
"6706375";"Don Benito";"Espagne";"D3 Fédé espagnole Gr14";"Professional";"2700";"2000099924"
"6706380";"Badalona";"Espagne";"D3 Fédé espagnole Gr5";"Professional";"4170";"2000099915"
"7500915";"Sportist Svoge";"Bulgarie";"Championnat B";"Professional";"4500";"7500118"
"7520467";"Kaposvár";"Hongrie";"Division III - Sud-Ouest";"Professional";"6116";"2000270611"
"7521258";"Siófok";"Hongrie";"Division III - Sud-Ouest";"Professional";"6500";"2000270611"
"7521262";"Dorog";"Hongrie";"Division III - Nord-Ouest";"Professional";"5000";"2000270610"
"7521273";"Mosonmagyaróvár";"Hongrie";"Division III - Nord-Ouest";"Professional";"4000";"2000270610"
"7522639";"III. Kerület";"Hongrie";"Division III - Sud-Est";"Professional";"914";"2000270609"
"7840005";"Selfoss";"Islande";"1ère Division";"Semi-Professional";"2950";"7840133"
"7840131";"Völsungur";"Islande";"1ère Division";"Semi-Professional";"2000";"7840133"
"8503181";"Klubi 04";"Finlande";"Champ. de D1";"Semi-Professional";"10770";"2000228209"
"8626797";"SO Armée";"Côte d'Ivoire";"1ère division";"Professional";"20000";"13109926"
"12004626";"AS Bakaridjan";"Mali";"Première division";"Semi-Professional";"15000";"13162593"
"12011891";"Diambars FC";"Sénégal";"Deuxième division";"Professional";"5000";"12078428"
"12012616";"Khaleej Sirt SC";"Libye";"Premier League";"Professional";"2000";"13208974"
"12020022";"FC Nouadhibou";"Mauritanie";"Super D1";"Professional";"1000";"13211655"
"12040897";"Abu Qir Fertilizers";"Égypte";"D2";"Professional";"1500";"12040323"
"13153608";"Electricity";"Égypte";"Premier Division";"Professional";"18525";"12015393"
"13175347";"Teungueth FC";"Sénégal";"Première division";"Professional";"7500";"13191657"
"13191467";"AS Otôho";"Congo";"Championnat national du C";"Professional";"1629";"13191378"
"13199919";"Al-Khums SC";"Libye";"Premier League";"Professional";"8000";"13208974"
"13231237";"Tuti";"Soudan";"Division inférieure du So";"Professional";"0";"13220908"
"16010460";"SV Kuchl";"Autriche";"Ligue régionale ouest";"Semi-Professional";"2000";"5607688"
"16010570";"SC Imst";"Autriche";"Ligue régionale ouest";"Semi-Professional";"1820";"5607688"
"16033101";"Admira Wacker Panthers";"Autriche";"Niederösterreich";"Semi-Professional";"500";"16000662"
"18032005";"Académie JMG Mali";"Mali";"Ligue ACEFOOT";"Amateur";"0";"12093206"
"18060916";"Crossing Schaerbeek";"Belgique";"D1 nationale - ACFF";"Amateur";"3500";"2000370107"
"18104885";"KSK Tongeren";"Belgique";"Deuxième division BVV";"Amateur";"3700";"18097862"
"19072706";"FC Cascavel";"Brésil";"D4";"Professional";"28000";"19127222"
"20041348";"Bethlehem Steel FC";"États-Unis";"-";"Professional";"0";"-1"
"20041351";"Swope Park";"États-Unis";"-";"Professional";"0";"-1"
"20041627";"Tormenta FC";"États-Unis";"-";"Professional";"5300";"-1"
"20046402";"Atlanta United 2";"États-Unis";"Conférence Est MLSNP";"Professional";"8318";"2000152068"
"20047323";"Corpus Christi FC";"États-Unis";"Division 2 de USSL";"Professional";"5000";"20047508"
"20047510";"Chattanooga";"États-Unis";"Division 2 de USSL";"Professional";"5500";"20047508"
"20047511";"Madison";"États-Unis";"Division 2 de USSL";"Professional";"5000";"20047508"
"20048858";"Tacoma";"États-Unis";"Conférence Ouest MLSNP";"Professional";"5000";"2000152069"
"22067410";"Sevlievo";"Bulgarie";"Championnat B";"Professional";"8816";"7500118"
"23243641";"Naft Missan";"Irak";"Stars League";"Professional";"25000";"23038303"
"23501219";"LC Sailors";"Singapour";"Champ. Singapour";"Professional";"6254";"5395850"
"27128372";"VSK Aarhus";"Danemark";"CampoBet 2. Division";"Semi-Professional";"11500";"8"
"34039002";"NJ City";"Chine";"1ère Division";"Professional";"18600";"131126"
"35004284";"Heimstetten";"Allemagne";"Bavière sud";"Semi-Professional";"2800";"91109040"
"36018144";"Giouchtas";"Grèce";"Division C Groupe 6";"Semi-Professional";"338";"36087248"
"42033203";"S.C. Kiryat-Yam";"Israël";"Championnat Leumit";"Professional";"5000";"7860001"
"42074476";"Hapoel Hadera";"Israël";"Championnat Leumit";"Professional";"3500";"7860001"
"43066551";"San Donato Tavarnelle";"Italie";"Série D Grp.E";"Semi-Professional";"750";"1400404"
"43092861";"Caldiero";"Italie";"Série D Grp.B";"Semi-Professional";"1200";"1400401"
"53000359";"Sandviken";"Norvège";"2ème Division G1";"Semi-Professional";"2000";"1300603"
"53037054";"Bjarg";"Norvège";"3ème division Groupe 4";"Semi-Professional";"1500";"53057344"
"55001078";"AD Oliveirense";"Portugal";"Pro-national Braga";"Amateur";"3500";"83141246"
"55009766";"Padroense";"Portugal";"Division d'élite 2 Porto";"Amateur";"2000";"83208756"
"55072757";"MRT C";"Portugal";"-";"Amateur";"0";"-1"
"57107762";"CSC Ghiroda";"Roumanie";"D3 roumaine groupe 7";"Professional";"1000";"57015313"
"57119436";"CSM Sighet";"Roumanie";"D3 roumaine groupe 8";"Semi-Professional";"5000";"57015314"
"58057322";"Kaluga";"Russie";"Division 2 A Argent";"Professional";"3643";"2000272300"
"66002956";"Cheonan";"Corée du Sud";"K League 2";"Professional";"30000";"66029602"
"66010583";"Chungbuk Cheongju";"Corée du Sud";"K League 2";"Professional";"20000";"66029602"
"67000108";"A.D. San Juan";"Espagne";"D3 Fédé espagnole Gr15";"Semi-Professional";"1500";"2000099925"
"67248764";"Roda";"Espagne";"D3 Fédé espagnole Gr6";"Semi-Professional";"2000";"2000099916"
"69001090";"Ticino U21";"Suisse";"-";"Semi-Professional";"14873";"-1"
"70054564";"Isparta 32 SK";"Turquie";"2. League G2";"Professional";"10000";"463486"
"70078175";"Aliaga Futbol";"Turquie";"2. League G2";"Professional";"2000";"463486"
"70080498";"Gebze SK";"Turquie";"2. League G2";"Professional";"15462";"463486"
"70080997";"68 Aksaray Bld. Spor";"Turquie";"2. League G2";"Professional";"5000";"463486"
"70081336";"Arnavutköy Bld.";"Turquie";"2. League G2";"Professional";"1000";"463486"
"70108691";"Mardin 1969";"Turquie";"2. League G2";"Professional";"2337";"463486"
"70108717";"Mus SK";"Turquie";"2. League G2";"Professional";"6000";"463486"
"70135917";"Adana 01 FK";"Turquie";"2. League G1";"Professional";"700";"463485"
"70136092";"K.Maras Istiklal";"Turquie";"2. League G2";"Professional";"400";"463486"
"71100093";"Ahrobiznes";"Ukraine";"Première Ligue";"Professional";"2700";"5314302"
"72043487";"Portland 2";"États-Unis";"Conférence Ouest MLSNP";"Professional";"25000";"2000152069"
"72043489";"Seattle 2";"États-Unis";"-";"Professional";"6500";"-1"
"72043491";"Real Monarchs";"États-Unis";"Conférence Ouest MLSNP";"Professional";"5000";"2000152069"
"72044430";"New York II";"États-Unis";"Conférence Est MLSNP";"Professional";"5000";"2000152068"
"77062708";"Santos FC";"Pérou";"2ème Division";"Professional";"5000";"5290553"
"82074934";"Real Hope";"Haïti";"Première division";"Semi-Professional";"7500";"73100020"
"82081498";"Arcahaie";"Haïti";"Première division";"Semi-Professional";"1250";"73100020"
"83202727";"Berço SC";"Portugal";"Pro-national Braga";"Amateur";"1500";"83141246"
"85125733";"Dakar Sacré-Coeur";"Sénégal";"Première division";"Professional";"5000";"13191657"
"86000032";"Deportivo Anzoátegui";"Venezuela";"-";"Professional";"37485";"-1"
"86012640";"Ureña S.C.";"Venezuela";"Deuxième Division";"Professional";"3500";"86000002"
"87032277";"CD Honduras";"Honduras";"Liga de Ascenso";"Professional";"5000";"87000202"
"90002300";"FC Halifax";"Angleterre";"Enterprise National";"Professional";"14061";"109201"
"2000008034";"Fort Wayne FC";"États-Unis";"Division 2 de USSL";"Professional";"3200";"20047508"
"2000027225";"Sporting KC II";"États-Unis";"Conférence Ouest MLSNP";"Professional";"3557";"2000152069"
"2000035141";"Football Club 93 BBG";"France";"National 2 - Groupe C";"Semi-Professional";"1500";"914523"
